x-axis,1,2
second,Volt,Volt
-9.900000E-03,+2.313976113E+00,+2.826413270E+00
-9.898750E-03,+1.128046477E+00,+1.680684639E+00
-9.897500E-03,+4.771262519E+00,+4.957066513E+00
-9.896250E-03,+168.247493E-03,+323.900734E-03
-9.895000E-03,+4.077795190E+00,+4.640483602E+00
-9.893750E-03,+1.695885667E+00,+2.258574080E+00
-9.892500E-03,+1.504930896E+00,+2.092744936E+00
-9.891250E-03,+4.540106742E+00,+4.906815258E+00
-9.890000E-03,+57.694730E-03,+17.368074E-03
-9.888750E-03,+4.359202222E+00,+4.906815258E+00
-9.887500E-03,+1.364227379E+00,+1.856564034E+00
-9.886250E-03,+2.117996216E+00,+2.660584126E+00
-9.885000E-03,+3.499905749E+00,+3.967116775E+00
-9.883750E-03,+213.473623E-03,+484.704752E-03
-9.882500E-03,+4.932066537E+00,+5.097770029E+00
-9.881250E-03,+645.634422E-03,+1.107820323E+00
-9.880000E-03,+2.766237415E+00,+3.288724823E+00
-9.878750E-03,+2.851664549E+00,+3.258574069E+00
-9.877500E-03,+901.915827E-03,+1.414352983E+00
-9.876250E-03,+4.746136891E+00,+4.992242392E+00
-9.875000E-03,+123.021363E-03,+248.523850E-03
-9.873750E-03,+3.590358009E+00,+4.218373054E+00
-9.872500E-03,+2.379302745E+00,+2.766111763E+00
-9.871250E-03,+1.419503761E+00,+1.871639411E+00
-9.870000E-03,+4.238599208E+00,+4.720885611E+00
-9.868750E-03,+143.121865E-03,+72.644455E-03
-9.867500E-03,+4.565232370E+00,+5.032443397E+00
-9.866250E-03,+1.399403258E+00,+1.826413281E+00
-9.865000E-03,+2.148146969E+00,+2.655559000E+00
-9.863750E-03,+3.871765041E+00,+4.283699686E+00
-9.862500E-03,+138.096739E-03,+374.151990E-03
-9.861250E-03,+4.962217291E+00,+5.097770029E+00
-9.860000E-03,+861.714822E-03,+1.228423337E+00
-9.858750E-03,+3.042619321E+00,+3.524905725E+00
-9.857500E-03,+2.841614298E+00,+3.303800199E+00
-9.856250E-03,+721.011306E-03,+1.092744947E+00
-9.855000E-03,+5.032569049E+00,+5.067619276E+00
-9.853750E-03,+62.719856E-03,+369.126864E-03
-9.852500E-03,+3.645634390E+00,+4.092744915E+00
-9.851250E-03,+2.067744960E+00,+2.449528852E+00
-9.850000E-03,+1.851664560E+00,+2.248523829E+00
-9.848750E-03,+3.786337906E+00,+4.223398179E+00
-9.847500E-03,+82.820358E-03,-32.883182E-03
-9.846250E-03,+4.615483626E+00,+5.072644401E+00
