x-axis,1,2
-9.661250E-03,+1.519880621E+00,+684.709788E-03
-9.660000E-03,+2.992242414E+00,+2.177172084E+00
-9.658750E-03,+4.012342905E+00,+3.337976091E+00
-9.657500E-03,+861.589171E-03,+101.795222E-03
-9.656250E-03,+5.072644401E+00,+5.086719791E+00
-9.655000E-03,+1.002292687E+00,+172.146980E-03
-9.653750E-03,+3.856564012E+00,+3.021393180E+00
-9.652500E-03,+3.228423316E+00,+2.458579116E+00
-9.651250E-03,+1.524905746E+00,+684.709788E-03
-9.650000E-03,+4.982192141E+00,+4.699785122E+00
-9.648750E-03,+504.805255E-03,-13.782666E-03
-9.647500E-03,+4.163096672E+00,+3.312850463E+00
-9.646250E-03,+2.987217288E+00,+2.212347963E+00
-9.645000E-03,+1.921890667E+00,+1.106820336E+00
-9.643750E-03,+4.901790132E+00,+4.337976080E+00
-9.642500E-03,+233.448474E-03,-48.958545E-03
-9.641250E-03,+4.550031341E+00,+3.689734881E+00
-9.640000E-03,+2.640483624E+00,+1.835463545E+00
-9.638750E-03,+2.122895689E+00,+1.237473601E+00
-9.637500E-03,+4.886714755E+00,+4.332950955E+00
-9.636250E-03,+223.398223E-03,-43.933420E-03
-9.635000E-03,+4.575156969E+00,+3.729935886E+00
-9.633750E-03,+2.580182117E+00,+1.719885657E+00
-9.632500E-03,+2.132945941E+00,+1.217373099E+00
-9.631250E-03,+4.871639378E+00,+4.363101708E+00
-9.630000E-03,+333.950985E-03,-18.807792E-03
-9.628750E-03,+4.479679583E+00,+3.544006240E+00
-9.627500E-03,+2.871639400E+00,+2.056569070E+00
-9.626250E-03,+1.921890667E+00,+1.021393202E+00
-9.625000E-03,+4.871639378E+00,+4.197272564E+00
-9.623750E-03,+198.272595E-03,+1.292710E-03
-9.622500E-03,+4.926915759E+00,+4.162096685E+00
-9.621250E-03,+2.213347950E+00,+1.242498727E+00
-9.620000E-03,+2.404302722E+00,+1.443503750E+00
-9.618750E-03,+4.821388123E+00,+4.071644425E+00
-9.617500E-03,+183.197218E-03,+21.393213E-03
-9.616250E-03,+4.901790132E+00,+4.212347941E+00
-9.615000E-03,+2.077669560E+00,+1.121895713E+00
-9.613750E-03,+2.625408247E+00,+1.609332894E+00
-9.612500E-03,+4.585207221E+00,+3.815363021E+00
-9.611250E-03,+469.629376E-03,+66.619343E-03
-9.610000E-03,+4.982192141E+00,+4.584207233E+00
-9.608750E-03,+1.399277607E+00,+458.579138E-03
-9.607500E-03,+3.449528841E+00,+2.488729869E+00
-9.606250E-03,+3.901790143E+00,+3.001292678E+00
-9.605000E-03,+921.890677E-03,+126.920850E-03
-9.603750E-03,+4.992242392E+00,+4.885714768E+00
-9.602500E-03,+1.560081625E+00,+574.157026E-03
-9.601250E-03,+2.936966032E+00,+1.910840428E+00
-9.600000E-03,+4.288724812E+00,+3.508830361E+00
-9.598750E-03,+695.760027E-03,+86.719845E-03
-9.597500E-03,+4.987217266E+00,+4.729935875E+00
-9.596250E-03,+1.394252481E+00,+438.478635E-03
-9.595000E-03,+3.570131855E+00,+2.639483636E+00
-9.593750E-03,+3.444503715E+00,+2.559081627E+00
-9.592500E-03,+1.509830370E+00,+589.232402E-03
-9.591250E-03,+4.957066513E+00,+4.634458489E+00
-9.590000E-03,+529.930883E-03,+1.292710E-03
-9.588750E-03,+4.690734858E+00,+3.790237393E+00
-9.587500E-03,+2.615357996E+00,+1.614358020E+00
-9.586250E-03,+2.022393178E+00,+971.141946E-03
-9.585000E-03,+4.881689629E+00,+4.322900704E+00
-9.583750E-03,+208.322846E-03,-18.807792E-03
-9.582500E-03,+4.936966011E+00,+4.081694676E+00
-9.581250E-03,+2.258574080E+00,+1.257574104E+00
-9.580000E-03,+2.545006238E+00,+1.538981136E+00
-9.578750E-03,+4.796262495E+00,+3.915865532E+00
-9.577500E-03,+173.146967E-03,+31.443464E-03
-9.576250E-03,+4.866614253E+00,+4.111845429E+00
-9.575000E-03,+1.977167048E+00,+1.101795211E+00
-9.573750E-03,+3.112845427E+00,+2.162096707E+00
-9.572500E-03,+3.967116775E+00,+3.076669561E+00
-9.571250E-03,+1.012342938E+00,+131.945975E-03
-9.570000E-03,+5.012342894E+00,+5.001292656E+00
-9.568750E-03,+1.142996203E+00,+91.744971E-03
-9.567500E-03,+3.389227334E+00,+2.353051478E+00
-9.566250E-03,+4.137971045E+00,+3.247523831E+00
-9.565000E-03,+756.061534E-03,+121.895724E-03
-9.563750E-03,+4.982192141E+00,+4.745011252E+00
-9.562500E-03,+1.359076603E+00,+448.528887E-03
-9.561250E-03,+3.735960999E+00,+2.800287655E+00
-9.560000E-03,+3.153046432E+00,+2.272649470E+00
-9.558750E-03,+1.957066546E+00,+1.001292699E+00
-9.557500E-03,+4.886714755E+00,+4.307825327E+00
-9.556250E-03,+328.925860E-03,-8.757541E-03
-9.555000E-03,+4.539981090E+00,+3.599282621E+00
-9.553750E-03,+2.826413270E+00,+1.870639424E+00
-9.552500E-03,+1.761086648E+00,+714.860542E-03
-9.551250E-03,+4.931940885E+00,+4.679684619E+00
-9.550000E-03,+499.780129E-03,+6.317836E-03
-9.548750E-03,+4.796262495E+00,+3.910840406E+00
-9.547500E-03,+2.434453475E+00,+1.413352997E+00
-9.546250E-03,+2.278674582E+00,+1.227423350E+00
-9.545000E-03,+4.821388123E+00,+4.131945932E+00
-9.543750E-03,+122.895711E-03,-3.732415E-03
-9.542500E-03,+4.921890634E+00,+4.071644425E+00
-9.541250E-03,+2.137971066E+00,+1.237473602E+00
-9.540000E-03,+2.926915781E+00,+2.011342940E+00
-9.538750E-03,+4.153046421E+00,+3.222398203E+00
-9.537500E-03,+690.734901E-03,+116.870599E-03
-9.536250E-03,+4.967116764E+00,+4.659584117E+00
-9.535000E-03,+1.519880621E+00,+609.332905E-03
-9.533750E-03,+3.399277585E+00,+2.448528864E+00
-9.532500E-03,+3.997267529E+00,+3.081694687E+00
-9.531250E-03,+670.634399E-03,+96.770096E-03
-9.530000E-03,+4.962091638E+00,+4.624408238E+00
-9.528750E-03,+1.379177105E+00,+508.830393E-03
-9.527500E-03,+3.665609240E+00,+2.785212278E+00
-9.526250E-03,+3.469629343E+00,+2.538981125E+00
-9.525000E-03,+1.419378109E+00,+443.503761E-03
-9.523750E-03,+4.931940885E+00,+4.991242405E+00
-9.522500E-03,+967.116808E-03,+66.619343E-03
-9.521250E-03,+3.680684617E+00,+2.724910771E+00
-9.520000E-03,+3.580182106E+00,+2.765111776E+00
-9.518750E-03,+1.233448463E+00,+237.473612E-03
-9.517500E-03,+4.987217266E+00,+5.126920795E+00
-9.516250E-03,+977.167059E-03,+51.543966E-03
-9.515000E-03,+3.911840394E+00,+3.006317803E+00
-9.513750E-03,+3.178172060E+00,+2.307825349E+00
-9.512500E-03,+1.635458509E+00,+709.835416E-03
-9.511250E-03,+4.947016262E+00,+4.734961000E+00
-9.510000E-03,+620.383143E-03,+41.493715E-03
-9.508750E-03,+4.238473556E+00,+3.312850463E+00
-9.507500E-03,+2.916865530E+00,+2.111845451E+00
-9.506250E-03,+2.052543931E+00,+1.182197220E+00
-9.505000E-03,+4.826413248E+00,+4.141996183E+00
-9.503750E-03,+158.071590E-03,-18.807792E-03
-9.502500E-03,+4.560081592E+00,+3.609332872E+00
-9.501250E-03,+2.670634377E+00,+1.895765052E+00
-9.500000E-03,+2.379177094E+00,+1.574157015E+00
-9.498750E-03,+4.771136867E+00,+3.860589151E+00
-9.497500E-03,-93.184688E-03,-48.958545E-03
-9.496250E-03,+4.856564001E+00,+3.915865532E+00
-9.495000E-03,+2.454553978E+00,+1.649533899E+00
-9.493750E-03,+2.364101717E+00,+1.473654503E+00
-9.492500E-03,+4.821388123E+00,+4.076669550E+00
-9.491250E-03,-17.807805E-03,-33.883169E-03
-9.490000E-03,+4.936966010E+00,+4.157071559E+00
-9.488750E-03,+2.153046443E+00,+1.267624355E+00
-9.487500E-03,+2.449528852E+00,+1.528930885E+00
-9.486250E-03,+4.831438374E+00,+4.147021308E+00
-9.485000E-03,+32.443451E-03,-33.883169E-03
-9.483750E-03,+4.856564001E+00,+4.021393169E+00
-9.482500E-03,+2.560081615E+00,+1.699785154E+00
-9.481250E-03,+1.911840415E+00,+996.267574E-03
-9.480000E-03,+4.896765006E+00,+4.418378089E+00
-9.478750E-03,+142.996214E-03,-38.908294E-03
-9.477500E-03,+4.891739880E+00,+4.147021308E+00
-9.476250E-03,+2.122895690E+00,+1.292749983E+00
-9.475000E-03,+2.660584126E+00,+1.825413293E+00
-9.473750E-03,+4.283699686E+00,+3.584207244E+00
-9.472500E-03,+630.433394E-03,+111.845473E-03
-9.471250E-03,+4.982192141E+00,+4.805312758E+00
-9.470000E-03,+1.454553989E+00,+609.332905E-03
-9.468750E-03,+3.042493669E+00,+2.172146958E+00
-9.467500E-03,+4.298775063E+00,+3.604307747E+00
-9.466250E-03,+359.076613E-03,+21.393213E-03
-9.465000E-03,+4.967116764E+00,+4.599282610E+00
-9.463750E-03,+1.715860518E+00,+900.790188E-03
-9.462500E-03,+2.725910758E+00,+1.885714800E+00
-9.461250E-03,+4.424403202E+00,+3.810337895E+00
-9.460000E-03,+514.855506E-03,+66.619343E-03
-9.458750E-03,+4.997267517E+00,+4.750036377E+00
-9.457500E-03,+1.328925849E+00,+579.182152E-03
-9.456250E-03,+3.484704720E+00,+2.755061524E+00
-9.455000E-03,+3.333950953E+00,+2.649533888E+00
-9.453750E-03,+1.389227356E+00,+634.458533E-03
-9.452500E-03,+4.952041387E+00,+4.890739893E+00
-9.451250E-03,+640.483646E-03,+56.569092E-03
-9.450000E-03,+4.067619286E+00,+3.393252472E+00
-9.448750E-03,+2.796262517E+00,+2.131945954E+00
-9.447500E-03,+1.861589160E+00,+1.141996215E+00
-9.446250E-03,+4.886714755E+00,+4.388227336E+00
-9.445000E-03,+188.222344E-03,+1.292711E-03
-9.443750E-03,+4.972141889E+00,+4.423403215E+00
-9.442500E-03,+1.781187151E+00,+1.071644458E+00
-9.441250E-03,+2.756061512E+00,+2.051543944E+00
-9.440000E-03,+4.158071547E+00,+3.554056491E+00
-9.438750E-03,+404.302744E-03,+66.619343E-03
-9.437500E-03,+4.997267517E+00,+4.724910749E+00
-9.436250E-03,+1.720885644E+00,+1.016368076E+00
-9.435000E-03,+2.695760005E+00,+2.016368065E+00
-9.433750E-03,+4.419378077E+00,+3.870639402E+00
-9.432500E-03,-7.757553E-03,-64.033922E-03
-9.431250E-03,+4.992242392E+00,+4.388227336E+00
-9.430000E-03,+1.947016295E+00,+1.368126867E+00
-9.428750E-03,+2.710835382E+00,+2.076669572E+00
-9.427500E-03,+4.057569035E+00,+3.503805235E+00
-9.426250E-03,+685.709776E-03,+162.096729E-03
-9.425000E-03,+5.022393145E+00,+5.011342907E+00
-9.423750E-03,+851.538920E-03,+227.423361E-03
-9.422500E-03,+3.791237380E+00,+3.212347951E+00
-9.421250E-03,+2.967116786E+00,+2.413352986E+00
-9.420000E-03,+1.725910769E+00,+1.182197220E+00
-9.418750E-03,+4.871639378E+00,+4.418378089E+00
-9.417500E-03,-12.782679E-03,-64.033922E-03
-9.416250E-03,+4.871639378E+00,+4.373151959E+00
-9.415000E-03,+1.675659514E+00,+1.152046467E+00
-9.413750E-03,+3.163096683E+00,+2.634458511E+00
-9.412500E-03,+3.394252460E+00,+2.900790166E+00
-9.411250E-03,+1.349026351E+00,+790.237425E-03
-9.410000E-03,+4.957066513E+00,+4.694759996E+00
-9.408750E-03,+102.795209E-03,-69.059047E-03
-9.407500E-03,+4.555056467E+00,+4.086719801E+00
-9.406250E-03,+2.122895690E+00,+1.634458522E+00
-9.405000E-03,+2.524905735E+00,+2.041493693E+00
-9.403750E-03,+4.052543910E+00,+3.614357998E+00
-9.402500E-03,+449.528874E-03,+51.543966E-03
-9.401250E-03,+5.077669526E+00,+5.036468535E+00
-9.400000E-03,+1.228423338E+00,+729.935919E-03
-9.398750E-03,+3.117870553E+00,+2.624408259E+00
-9.397500E-03,+3.811337882E+00,+3.423403226E+00
-9.396250E-03,+434.453497E-03,+21.393213E-03
-9.395000E-03,+5.072644401E+00,+5.056569037E+00
-9.393750E-03,+1.132945952E+00,+659.584161E-03
-9.392500E-03,+3.173146934E+00,+2.719885645E+00
-9.391250E-03,+3.459579092E+00,+3.081694687E+00
-9.390000E-03,+1.238473589E+00,+820.388179E-03
-9.388750E-03,+4.947016262E+00,+4.900790144E+00
-9.387500E-03,+288.724856E-03,-23.832917E-03
-9.386250E-03,+4.298775062E+00,+3.930940908E+00
-9.385000E-03,+2.153046443E+00,+1.775162038E+00
-9.383750E-03,+2.459579103E+00,+2.076669572E+00
-9.382500E-03,+4.193247426E+00,+3.830438397E+00
-9.381250E-03,-42.933432E-03,-74.084173E-03
-9.380000E-03,+5.037468522E+00,+4.714860498E+00
-9.378750E-03,+1.389227356E+00,+1.051543956E+00
-9.377500E-03,+3.127920804E+00,+2.800287655E+00
-9.376250E-03,+3.243498692E+00,+2.925915794E+00
-9.375000E-03,+1.454553988E+00,+1.101795211E+00
-9.373750E-03,+4.866614252E+00,+4.629433363E+00
-9.372500E-03,+12.342949E-03,-59.008796E-03
-9.371250E-03,+4.670634355E+00,+4.393252461E+00
-9.370000E-03,+1.816363030E+00,+1.493755006E+00
-9.368750E-03,+2.364101717E+00,+2.036468567E+00
-9.367500E-03,+4.344001193E+00,+4.111845429E+00
-9.366250E-03,+17.368075E-03,-53.983671E-03
-9.365000E-03,+4.756061490E+00,+4.518880601E+00
-9.363750E-03,+1.896765039E+00,+1.604307769E+00
-9.362500E-03,+2.082694685E+00,+1.795262540E+00
-9.361250E-03,+4.806312746E+00,+4.554056480E+00
-9.360000E-03,-93.184688E-03,-109.260052E-03
-9.358750E-03,+4.479679583E+00,+4.257574071E+00
-9.357500E-03,+2.253548955E+00,+2.001292689E+00
-9.356250E-03,+1.791237402E+00,+1.538981136E+00
-9.355000E-03,+4.801287620E+00,+4.599282610E+00
-9.353750E-03,-47.958558E-03,-69.059047E-03
-9.352500E-03,+4.288724811E+00,+4.106820303E+00
-9.351250E-03,+2.434453475E+00,+2.217373089E+00
-9.350000E-03,+1.595257504E+00,+1.388227369E+00
-9.348750E-03,+4.967116764E+00,+4.890739893E+00
-9.347500E-03,+7.317823E-03,-119.310303E-03
-9.346250E-03,+4.163096672E+00,+4.031443420E+00
-9.345000E-03,+2.198272573E+00,+2.031443442E+00
-9.343750E-03,+2.188222322E+00,+2.026418316E+00
-9.342500E-03,+4.132945919E+00,+4.001292667E+00
-9.341250E-03,+22.393200E-03,-64.033922E-03
-9.340000E-03,+5.153046410E+00,+5.111845418E+00
-9.338750E-03,+916.865552E-03,+745.011296E-03
-9.337500E-03,+3.293749948E+00,+3.202297700E+00
-9.336250E-03,+2.957066535E+00,+2.840488659E+00
-9.335000E-03,+1.313850472E+00,+1.177172095E+00
-9.333750E-03,+5.007317768E+00,+5.056569037E+00
-9.332500E-03,+7.317824E-03,-144.435931E-03
-9.331250E-03,+4.183197174E+00,+4.136971057E+00
-9.330000E-03,+2.012342927E+00,+1.920890680E+00
-9.328750E-03,+2.193247447E+00,+2.126920828E+00
-9.327500E-03,+4.208322802E+00,+4.192247439E+00
-9.326250E-03,-7.757553E-03,-79.109298E-03
-9.325000E-03,+4.645508727E+00,+4.634458489E+00
-9.323750E-03,+1.796262528E+00,+1.709835406E+00
-9.322500E-03,+1.931940918E+00,+1.880689675E+00
-9.321250E-03,+4.474654458E+00,+4.468629345E+00
-9.320000E-03,+27.418326E-03,-3.732415E-03
-9.318750E-03,+4.811337871E+00,+4.845513763E+00
-9.317500E-03,+1.464604240E+00,+1.408327871E+00
-9.316250E-03,+2.524905735E+00,+2.523905748E+00
-9.315000E-03,+3.575156980E+00,+3.579182119E+00
-9.313750E-03,+645.508771E-03,+604.307779E-03
-9.312500E-03,+4.931940885E+00,+5.016368032E+00
-9.311250E-03,+575.157013E-03,+523.905770E-03
-9.310000E-03,+3.534955975E+00,+3.589232369E+00
-9.308750E-03,+2.630433373E+00,+2.634458511E+00
-9.307500E-03,+1.153046454E+00,+1.162096718E+00
-9.306250E-03,+5.062594150E+00,+5.162096674E+00
-9.305000E-03,+87.719833E-03,+56.569092E-03
-9.303750E-03,+3.846513761E+00,+3.935966034E+00
-9.302500E-03,+2.469629354E+00,+2.508830372E+00
-9.301250E-03,+1.344001226E+00,+1.383202243E+00
-9.300000E-03,+4.936966010E+00,+5.041493660E+00
-9.298750E-03,-203.737451E-03,-214.787689E-03
-9.297500E-03,+4.158071546E+00,+4.282699698E+00
-9.296250E-03,+2.012342927E+00,+2.066619321E+00
-9.295000E-03,+2.158071568E+00,+2.237473590E+00
-9.293750E-03,+3.690734868E+00,+3.795262518E+00
-9.292500E-03,+112.845460E-03,+131.945976E-03
-9.291250E-03,+5.062594149E+00,+5.202297678E+00
-9.290000E-03,+1.027418315E+00,+1.081694709E+00
-9.288750E-03,+2.992242413E+00,+3.111845440E+00
